PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
524,0,0,0,-32.42,51.08,0,0,0,0
525,0,0,0,-33.26,51.61,0,0,0,0
526,0,0,0,-34.12,52.13,0,0,0,0
527,0,0,0,-34.97,52.65,0,0,0,0
528,0,0,0,-35.83,53.16,0,0,0,0
529,0,0,0,-36.69,53.67,0,0,0,0
530,0,0,0,-37.56,54.18,0,0,0,0
531,0,0,0,-38.42,54.67,0,0,0,0
532,0,0,0,-39.29,55.17,0,0,0,0
533,0,0,0,-40.17,55.65,0,0,0,0
534,0,0,0,-41.05,56.13,0,0,0,0
535,0,0,0,-41.94,56.59,0,0,0,0
536,0,0,0,-42.82,57.04,0,0,0,0
537,0,0,0,-43.73,57.49,0,0,0,0
538,0,0,0,-43.86,57.54,0,0,0,0
539,0,0,0,-52.84,61.16,0,0,0,0
540,0,0,0,-61.68,65.04,0,0,0,0
541,0,0,0,-62.23,65.88,0,0,0,0
542,0,0,0,-62.76,66.73,0,0,0,0
543,0,0,0,-63.25,67.6,0,0,0,0
544,0,0,0,-63.71,68.49,0,0,0,0
545,0,0,0,-64.1,69.41,0,0,0,0
546,0,0,0,-64.4,70.36,0,0,0,0
547,0,0,0,-64.61,71.34,0,0,0,0
